time,side,status,filled_quantity,symbol,asset.asset_type,asset.right,asset.strike,asset.expiration,price,type,asset.multiplier,trade_cost
2015-02-02 10:16:00-05:00,buy,new,,SPY,stock,,0.0,,,market,1,
2015-02-02 10:16:00-05:00,buy,fill,2.327339675675212,SPY,stock,,0.0,,200.0500030517578,market,1,0.0
2015-02-02 10:17:00-05:00,buy,new,,SPY,stock,,0.0,,,market,1,
2015-02-02 10:17:00-05:00,buy,fill,2.327339675675212,SPY,stock,,0.0,,200.0500030517578,market,1,0.0
2015-02-02 10:18:00-05:00,buy,new,,SPY,stock,,0.0,,,market,1,
2015-02-02 10:18:00-05:00,buy,fill,2.327339675675212,SPY,stock,,0.0,,200.0500030517578,market,1,0.0
2015-02-02 10:19:00-05:00,buy,new,,SPY,stock,,0.0,,,market,1,
2015-02-02 10:19:00-05:00,buy,fill,2.327339675675212,SPY,stock,,0.0,,200.0500030517578,market,1,0.0
2015-02-02 10:20:00-05:00,buy,new,,SPY,stock,,0.0,,,market,1,
2015-02-02 10:20:00-05:00,buy,fill,2.327339675675212,SPY,stock,,0.0,,200.0500030517578,market,1,0.0
2015-02-02 10:21:00-05:00,buy,new,,SPY,stock,,0.0,,,market,1,
2015-02-02 10:21:00-05:00,buy,fill,2.327339675675212,SPY,stock,,0.0,,200.0500030517578,market,1,0.0
2015-02-02 10:22:00-05:00,buy,new,,SPY,stock,,0.0,,,market,1,
2015-02-02 10:22:00-05:00,buy,fill,2.327339675675212,SPY,stock,,0.0,,200.0500030517578,market,1,0.0
2015-02-02 10:23:00-05:00,buy,new,,SPY,stock,,0.0,,,market,1,
2015-02-02 10:23:00-05:00,buy,fill,2.327339675675212,SPY,stock,,0.0,,200.0500030517578,market,1,0.0
2015-02-02 10:24:00-05:00,buy,new,,SPY,stock,,0.0,,,market,1,
2015-02-02 10:24:00-05:00,buy,fill,2.327339675675212,SPY,stock,,0.0,,200.0500030517578,market,1,0.0
2015-02-02 10:25:00-05:00,buy,new,,SPY,stock,,0.0,,,market,1,
2015-02-02 10:25:00-05:00,buy,fill,2.327339675675212,SPY,stock,,0.0,,200.0500030517578,market,1,0.0
2015-02-02 10:26:00-05:00,buy,new,,SPY,stock,,0.0,,,market,1,
2015-02-02 10:26:00-05:00,buy,fill,2.327339675675212,SPY,stock,,0.0,,200.0500030517578,market,1,0.0
2015-02-02 10:27:00-05:00,buy,new,,SPY,stock,,0.0,,,market,1,
2015-02-02 10:27:00-05:00,buy,fill,2.327339675675212,SPY,stock,,0.0,,200.0500030517578,market,1,0.0
2015-02-02 10:28:00-05:00,buy,new,,SPY,stock,,0.0,,,market,1,
2015-02-02 10:28:00-05:00,buy,fill,2.327339675675212,SPY,stock,,0.0,,200.0500030517578,market,1,0.0
2015-02-02 10:29:00-05:00,buy,new,,SPY,stock,,0.0,,,market,1,
2015-02-02 10:29:00-05:00,buy,fill,2.327339675675212,SPY,stock,,0.0,,200.0500030517578,market,1,0.0
2015-02-02 10:30:00-05:00,buy,new,,SPY,stock,,0.0,,,market,1,
2015-02-02 10:30:00-05:00,buy,fill,2.327339675675212,SPY,stock,,0.0,,200.0500030517578,market,1,0.0
2015-02-02 10:31:00-05:00,buy,new,,SPY,stock,,0.0,,,market,1,
2015-02-02 10:31:00-05:00,buy,fill,2.327339675675212,SPY,stock,,0.0,,200.0500030517578,market,1,0.0
2015-02-02 10:32:00-05:00,buy,new,,SPY,stock,,0.0,,,market,1,
2015-02-02 10:32:00-05:00,buy,fill,2.327339675675212,SPY,stock,,0.0,,200.0500030517578,market,1,0.0
2015-02-02 10:33:00-05:00,buy,new,,SPY,stock,,0.0,,,market,1,
