time,strategy,identifier,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2007-01-22 09:30:00-05:00,DCA,d9b5cb62c66b4490a597057e00ec37c9,SPY,buy,market,fill,1,gtc,0.0,1,stock,143.07000732421875,3.1224864039399645,0.0
2007-02-22 09:30:00-05:00,DCA,e5dfec95e98647a4a35e9ff966544197,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2007-02-22 09:30:00-05:00,DCA,e5dfec95e98647a4a35e9ff966544197,SPY,buy,market,fill,1,gtc,0.0,1,stock,146.0500030517578,2.9878266213815925,0.0
2007-03-26 09:30:00-04:00,DCA,2699802e12e149009c4c84597518b1e1,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2007-03-26 09:30:00-04:00,DCA,2699802e12e149009c4c84597518b1e1,SPY,buy,market,fill,1,gtc,0.0,1,stock,143.1199951171875,2.950576873982737,0.0
2007-04-26 09:30:00-04:00,DCA,02750185258e4f829839bae3e7e5e17c,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2007-04-26 09:30:00-04:00,DCA,02750185258e4f829839bae3e7e5e17c,SPY,buy,market,fill,1,gtc,0.0,1,stock,149.08999633789062,2.9260231420602283,0.0
2007-05-29 09:30:00-04:00,DCA,8e822819c0c14c1ab1d21232a2e0b2fb,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2007-05-29 09:30:00-04:00,DCA,8e822819c0c14c1ab1d21232a2e0b2fb,SPY,buy,market,fill,1,gtc,0.0,1,stock,151.4600067138672,3.047812472759464,0.0
2007-06-29 09:30:00-04:00,DCA,9c8d7c02b57a4d1a98d822c4422187dd,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2007-06-29 09:30:00-04:00,DCA,9c8d7c02b57a4d1a98d822c4422187dd,SPY,buy,market,fill,1,gtc,0.0,1,stock,150.89999389648438,3.0393478597239048,0.0
2007-07-30 09:30:00-04:00,DCA,abb60779e16a4172b277f3c7c170a07c,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2007-07-30 09:30:00-04:00,DCA,abb60779e16a4172b277f3c7c170a07c,SPY,buy,market,fill,1,gtc,0.0,1,stock,148.3300018310547,3.3527588216555544,0.0
2007-08-30 09:30:00-04:00,DCA,201ba2f883d24b2bbde7a5e0ac240a1c,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2007-08-30 09:30:00-04:00,DCA,201ba2f883d24b2bbde7a5e0ac240a1c,SPY,buy,market,fill,1,gtc,0.0,1,stock,147.64999389648438,3.3815656858448326,0.0
2007-10-01 09:30:00-04:00,DCA,b96fa9591f6c4c308c64e47ee9b4703c,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2007-10-01 09:30:00-04:00,DCA,b96fa9591f6c4c308c64e47ee9b4703c,SPY,buy,market,fill,1,gtc,0.0,1,stock,154.61000061035156,3.6336519888130914,0.0
2007-11-01 09:30:00-04:00,DCA,bbce403a4a3c48e5bb878adf2b912637,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2007-11-01 09:30:00-04:00,DCA,bbce403a4a3c48e5bb878adf2b912637,SPY,buy,market,fill,1,gtc,0.0,1,stock,151.52999877929688,3.5005133953136895,0.0
2007-12-03 09:30:00-05:00,DCA,f630ea0abe7b4408b6fb20fb9fa7a4b5,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2007-12-03 09:30:00-05:00,DCA,f630ea0abe7b4408b6fb20fb9fa7a4b5,SPY,buy,market,fill,1,gtc,0.0,1,stock,148.19000244140625,3.5450142830378413,0.0
2008-01-03 09:30:00-05:00,DCA,682cc3f63f70416a9fdea8c2e495f005,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2008-01-03 09:30:00-05:00,DCA,682cc3f63f70416a9fdea8c2e495f005,SPY,buy,market,fill,1,gtc,0.0,1,stock,144.91000366210938,3.8056296681238932,0.0
2008-02-04 09:30:00-05:00,DCA,ba9a8218e5f5455faab7f7820314738f,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2008-02-04 09:30:00-05:00,DCA,ba9a8218e5f5455faab7f7820314738f,SPY,buy,market,fill,1,gtc,0.0,1,stock,139.2100067138672,4.092630807588616,0.0
2008-03-06 09:30:00-05:00,DCA,76512fa082c9413097bb791a77eda122,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2008-03-06 09:30:00-05:00,DCA,76512fa082c9413097bb791a77eda122,SPY,buy,market,fill,1,gtc,0.0,1,stock,132.97999572753906,4.369699290598609,0.0
2008-04-07 09:30:00-04:00,DCA,c27b237372d24bae89a11a190488642c,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2008-04-07 09:30:00-04:00,DCA,c27b237372d24bae89a11a190488642c,SPY,buy,market,fill,1,gtc,0.0,1,stock,136.19000244140625,4.899251779880901,0.0
2008-05-08 09:30:00-04:00,DCA,8e371291b96c4eb88989319b9080038c,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2008-05-08 09:30:00-04:00,DCA,8e371291b96c4eb88989319b9080038c,SPY,buy,market,fill,1,gtc,0.0,1,stock,138.60000610351562,4.7138693951604305,0.0
2008-06-09 09:30:00-04:00,DCA,e9b12ee3467f45a6b716e91ff44749b9,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2008-06-09 09:30:00-04:00,DCA,e9b12ee3467f45a6b716e91ff44749b9,SPY,buy,market,fill,1,gtc,0.0,1,stock,135.6699981689453,4.692652433720956,0.0
2008-07-10 09:30:00-04:00,DCA,a746411749a04e4ea833a4911c5f829a,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2008-07-10 09:30:00-04:00,DCA,a746411749a04e4ea833a4911c5f829a,SPY,buy,market,fill,1,gtc,0.0,1,stock,123.97000122070312,5.551269315635115,0.0
2008-08-11 09:30:00-04:00,DCA,7b92a20391344fc2ab0d71d3131045e0,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2008-08-11 09:30:00-04:00,DCA,7b92a20391344fc2ab0d71d3131045e0,SPY,buy,market,fill,1,gtc,0.0,1,stock,130.27999877929688,5.081796760812261,0.0
2008-09-11 09:30:00-04:00,DCA,e3cc5a4949894131913c68befcdfae23,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2008-09-11 09:30:00-04:00,DCA,e3cc5a4949894131913c68befcdfae23,SPY,buy,market,fill,1,gtc,0.0,1,stock,124.29000091552734,5.0915210936382,0.0
2008-10-13 09:30:00-04:00,DCA,5e8970b139934ca5be9cf992efa34d64,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
